Date,Region,HIV_Rate,AIDS_Rate
2021-04,Херсонська,2.8,0.5
2021-04,Хмельницька,0.9,0.3
2021-04,Черкаська,1.8,0.4
2021-04,Чернівецька,0.9,0.4
2021-04,Чернігівська,2.1,0.7
2021-04,Київ,3.2,0.4
2021-05,Вінницька,0.8,0.3
2021-05,Волинська,1.6,0.3
2021-05,Дніпропетровська,8.8,1.6
2021-05,Донецька,4.7,1.9
2021-05,Житомирська,1.6,1.1
2021-05,Закарпатська,0.6,0.4
2021-05,Запорізька,1.9,0.2
2021-05,Івано-Франківська,1.0,0.1
2021-05,Київська,3.3,2.0
2021-05,Кіровоградська,2.8,0.3
2021-05,Луганська,0.7,0.7
2021-05,Львівська,1.0,0.6
2021-05,Миколаївська,5.1,1.2
2021-05,Одеська,22.3,5.4
2021-05,Полтавська,0.9,0.3
2021-05,Рівненська,0.9,0.4
2021-05,Сумська,1.7,0.7
2021-05,Тернопільська,0.5,0.2
2021-05,Харківська,1.5,0.3
2021-05,Херсонська,3.0,0.7
2021-05,Хмельницька,0.6,0.4
2021-05,Черкаська,1.8,0.6
2021-05,Чернівецька,0.3,0.4
2021-05,Чернігівська,2.5,0.5
2021-05,Київ,3.2,0.5
2021-06,Вінницька,1.1,1.0
2021-06,Волинська,0.8,0.9
2021-06,Дніпропетровська,10.0,1.4
2021-06,Донецька,4.9,1.5
2021-06,Житомирська,2.2,1.6
2021-06,Закарпатська,0.6,0.2
2021-06,Запорізька,3.3,0.5
2021-06,Івано-Франківська,0.4,0.1
2021-06,Київська,3.4,1.1
2021-06,Кіровоградська,2.2,0.9
2021-06,Луганська,2.7,0.6
2021-06,Львівська,1.2,0.6
2021-06,Миколаївська,3.7,1.5
2021-06,Одеська,12.1,3.6
2021-06,Полтавська,2.1,0.6
2021-06,Рівненська,1.5,0.8
2021-06,Сумська,0.8,0.1
2021-06,Тернопільська,0.7,0.3
2021-06,Харківська,2.4,0.4
2021-06,Херсонська,4.5,0.9
2021-06,Хмельницька,0.5,0.6
2021-06,Черкаська,1.9,0.7
2021-06,Чернівецька,0.8,0.2
2021-06,Чернігівська,2.4,0.5
2021-06,Київ,4.0,0.5
2021-07,Вінницька,1.0,1.0
2021-07,Волинська,0.9,0.6
2021-07,Дніпропетровська,9.3,1.6
2021-07,Донецька,5.3,2.2
2021-07,Житомирська,1.5,0.7
2021-07,Закарпатська,0.5,0.2
2021-07,Запорізька,2.6,0.8
2021-07,Івано-Франківська,1.2,0.4
2021-07,Київська,5.3,1.9
2021-07,Кіровоградська,2.9,0.8
2021-07,Луганська,3.5,0.7
2021-07,Львівська,2.5,1.6
2021-07,Миколаївська,3.1,1.0
2021-07,Одеська,14.6,3.7
2021-07,Полтавська,1.3,0.4
2021-07,Рівненська,1.0,0.4
2021-07,Сумська,1.9,0.9
2021-07,Тернопільська,0.5,0.5
2021-07,Харківська,2.1,0.5
2021-07,Херсонська,3.6,0.5
2021-07,Хмельницька,1.2,1.0
2021-07,Черкаська,1.8,0.3
2021-07,Чернівецька,0.7,0.3
2021-07,Чернігівська,3.9,0.3
2021-07,Київ,3.9,0.7
2021-08,Вінницька,1.0,1.0
2021-08,Волинська,1.0,1.0
2021-08,Дніпропетровська,10.0,1.0
2021-08,Донецька,5.0,1.0
2021-08,Житомирська,2.0,1.0
2021-08,Закарпатська,1.0,0.0
2021-08,Запорізька,1.0,0.0
2021-08,Івано-Франківська,0.0,0.0
2021-08,Київська,4.0,2.0
2021-08,Кіровоградська,2.0,1.0
2021-08,Луганська,1.0,0.0
2021-08,Львівська,1.0,1.0
2021-08,Миколаївська,4.0,2.0
2021-08,Одеська,12.0,3.0
2021-08,Полтавська,1.0,0.0
2021-08,Рівненська,1.0,1.0
2021-08,Сумська,1.0,1.0
2021-08,Тернопільська,0.0,0.0
2021-08,Харківська,2.0,1.0
2021-08,Херсонська,3.0,1.0
2021-08,Хмельницька,1.0,0.0
2021-08,Черкаська,2.0,0.0
2021-08,Чернівецька,0.0,0.0
2021-08,Чернігівська,4.0,1.0
2021-08,Київ,3.0,1.0
2021-09,Вінницька,1.0,1.0
2021-09,Волинська,1.0,0.0
2021-09,Дніпропетровська,10.0,2.0
2021-09,Донецька,4.0,1.0
2021-09,Житомирська,1.0,1.0
2021-09,Закарпатська,1.0,0.0
2021-09,Запорізька,3.0,0.0
2021-09,Івано-Франківська,0.0,0.0
2021-09,Київська,4.0,2.0
2021-09,Кіровоградська,3.0,1.0
2021-09,Луганська,1.0,1.0
2021-09,Львівська,2.0,1.0
2021-09,Миколаївська,4.0,1.0
2021-09,Одеська,12.0,2.0
2021-09,Полтавська,1.0,0.0
2021-09,Рівненська,1.0,0.0
2021-09,Сумська,1.0,1.0
2021-09,Тернопільська,1.0,0.0
2021-09,Харківська,2.0,1.0
2021-09,Херсонська,3.0,0.0
2021-09,Хмельницька,2.0,1.0
2021-09,Черкаська,2.0,1.0
2021-09,Чернівецька,1.0,0.0
2021-09,Чернігівська,2.0,1.0
2021-09,Київ,3.0,1.0
2021-10,Вінницька,0.3,0.3
2021-10,Волинська,0.4,0.5
2021-10,Дніпропетровська,6.1,0.9
2021-10,Донецька,3.1,0.7
2021-10,Житомирська,1.8,1.3
2021-10,Закарпатська,0.2,0.0
2021-10,Запорізька,1.6,0.2
2021-10,Івано-Франківська,0.4,0.0
2021-10,Київська,2.8,1.4
2021-10,Кіровоградська,1.5,0.3
2021-10,Луганська,1.8,0.6
2021-10,Львівська,0.6,0.2
2021-10,Миколаївська,3.2,1.0
2021-10,Одеська,12.2,2.5
2021-10,Полтавська,1.1,0.4
2021-10,Рівненська,1.1,0.6
2021-10,Сумська,0.9,0.1
2021-10,Тернопільська,0.3,0.0
2021-10,Харківська,0.8,0.2
2021-10,Херсонська,2.2,0.5
2021-10,Хмельницька,0.6,0.5
2021-10,Черкаська,1.6,0.3
2021-10,Чернівецька,0.7,0.7
2021-10,Чернігівська,1.7,0.1
2021-10,Київ,2.8,0.5
2021-11,Вінницька,1.4,0.9
2021-11,Волинська,0.4,0.4
2021-11,Дніпропетровська,7.6,1.4
2021-11,Донецька,4.1,1.1
2021-11,Житомирська,1.5,0.7
2021-11,Закарпатська,0.5,0.1
2021-11,Запорізька,1.7,0.5
2021-11,Івано-Франківська,0.1,0.1
2021-11,Київська,3.7,1.1
2021-11,Кіровоградська,5.2,1.5
2021-11,Луганська,1.5,0.1
2021-11,Львівська,1.4,0.6
2021-11,Миколаївська,3.5,1.3
2021-11,Одеська,22.1,3.5
2021-11,Полтавська,1.9,0.4
2021-11,Рівненська,0.7,0.3
2021-11,Сумська,1.2,0.9
2021-11,Тернопільська,0.7,0.2
2021-11,Харківська,1.4,0.3
2021-11,Херсонська,3.2,0.3
2021-11,Хмельницька,0.9,0.5
2021-11,Черкаська,1.4,0.3
2021-11,Чернівецька,0.7,0.4
2021-11,Чернігівська,3.1,0.6
2021-11,Київ,2.5,0.4
2021-12,Вінницька,0.7,0.3
2021-12,Волинська,0.6,0.2
2021-12,Дніпропетровська,7.3,1.3
2021-12,Донецька,5.1,0.9
2021-12,Житомирська,0.9,0.4
2021-12,Закарпатська,0.7,0.4
2021-12,Запорізька,1.6,0.7
2021-12,Івано-Франківська,0.9,0.1
2021-12,Київська,4.7,1.9
2021-12,Кіровоградська,7.5,0.9
2021-12,Луганська,2.1,0.7
2021-12,Львівська,0.8,0.5
2021-12,Миколаївська,5.7,1.9
2021-12,Одеська,19.0,4.7
2021-12,Полтавська,0.9,0.1
2021-12,Рівненська,1.4,0.3
2021-12,Сумська,0.4,0.3
2021-12,Тернопільська,0.6,0.1
2021-12,Харківська,1.9,0.3
2021-12,Херсонська,3.9,0.6
2021-12,Хмельницька,1.3,0.8
2021-12,Черкаська,1.2,0.8
2021-12,Чернівецька,0.3,0.4
2021-12,Чернігівська,2.9,0.6
2021-12,Київ,2.4,0.5
