Date,Region,New_HIV_Cases,HIV_Rate,New_AIDS_Cases,AIDS_Rate,AIDS_Deaths,Death_Rate,Sexual_Transmission,Heterosexual,Homosexual,Parenteral_Transmission,Other_Transmission,Children_HIV+
2020-06,Черкаська,22.0,1.8,5.0,0.4,4.0,0.3,,,,,,
2020-06,Чернівецька,4.0,0.4,1.0,0.1,0.0,0.0,,,,,,
2020-06,Чернігівська,27.0,2.7,3.0,0.3,4.0,0.4,,,,,,
2020-06,Київ,108.0,3.7,25.0,0.9,20.0,0.7,,,,,,
2020-07,Україна,1356.0,3.6,366.0,1.0,171.0,0.4,812.0,783.0,29.0,533.0,3.0,8.0
2020-07,Вінницька,16.0,1.0,11.0,0.7,2.0,0.1,,,,,,
2020-07,Волинська,10.0,1.0,1.0,0.1,0.0,0.0,,,,,,
2020-07,Дніпропетровська,373.0,11.7,47.0,1.5,24.0,0.8,,,,,,
2020-07,Донецька,107.0,5.6,55.0,2.9,21.0,1.1,,,,,,
2020-07,Житомирська,31.0,2.6,13.0,1.1,5.0,0.4,,,,,,
2020-07,Закарпатська,8.0,0.6,3.0,0.2,0.0,0.0,,,,,,
2020-07,Запорізька,43.0,2.5,7.0,0.4,5.0,0.3,,,,,,
2020-07,Івано-Франківська,6.0,0.4,2.0,0.1,1.0,0.1,,,,,,
2020-07,Київська,73.0,4.1,18.0,1.0,16.0,0.9,,,,,,
2020-07,Кіровоградська,44.0,4.7,11.0,1.2,3.0,0.3,,,,,,
2020-07,Луганська,12.0,1.8,5.0,0.7,4.0,0.6,,,,,,
2020-07,Львівська,13.0,0.5,6.0,0.2,1.0,0.0,,,,,,
2020-07,Миколаївська,40.0,3.6,19.0,1.7,10.0,0.9,,,,,,
2020-07,Одеська,220.0,9.3,76.0,3.2,46.0,1.9,,,,,,
2020-07,Полтавська,21.0,1.5,5.0,0.4,2.0,0.1,,,,,,
2020-07,Рівненська,13.0,1.1,4.0,0.3,2.0,0.2,,,,,,
2020-07,Сумська,16.0,1.5,8.0,0.7,0.0,0.0,,,,,,
2020-07,Тернопільська,4.0,0.4,2.0,0.2,0.0,0.0,,,,,,
2020-07,Харківська,69.0,2.6,20.0,0.8,9.0,0.3,,,,,,
2020-07,Херсонська,51.0,4.9,4.0,0.4,2.0,0.2,,,,,,
2020-07,Хмельницька,17.0,1.4,10.0,0.8,4.0,0.3,,,,,,
2020-07,Черкаська,34.0,2.8,10.0,0.8,1.0,0.1,,,,,,
2020-07,Чернівецька,2.0,0.2,4.0,0.4,8.0,0.9,,,,,,
2020-07,Чернігівська,23.0,2.3,3.0,0.3,2.0,0.2,,,,,,
2020-07,Київ,110.0,3.8,22.0,0.8,3.0,0.1,,,,,,
2020-08,Україна,1331.0,3.5,346.0,0.9,191.0,0.5,765.0,740.0,25.0,550.0,10.0,6.0
2020-08,Вінницька,24.0,1.6,16.0,1.0,5.0,0.3,,,,,,
2020-08,Волинська,3.0,0.3,2.0,0.2,4.0,0.4,,,,,,
2020-08,Дніпропетровська,318.0,10.0,43.0,1.3,29.0,0.9,,,,,,
2020-08,Донецька,110.0,5.8,53.0,2.8,9.0,0.5,,,,,,
2020-08,Житомирська,14.0,1.2,7.0,0.6,6.0,0.5,,,,,,
2020-08,Закарпатська,6.0,0.5,1.0,0.1,3.0,0.2,,,,,,
2020-08,Запорізька,36.0,2.1,12.0,0.7,5.0,0.3,,,,,,
2020-08,Івано-Франківська,6.0,0.4,0.0,0.0,0.0,0.0,,,,,,
2020-08,Київська,83.0,4.7,24.0,1.4,21.0,1.2,,,,,,
2020-08,Кіровоградська,33.0,3.5,10.0,1.1,5.0,0.5,,,,,,
2020-08,Луганська,9.0,1.3,2.0,0.3,2.0,0.3,,,,,,
2020-08,Львівська,18.0,0.7,8.0,0.3,1.0,0.0,,,,,,
2020-08,Миколаївська,39.0,3.5,12.0,1.1,8.0,0.7,,,,,,
2020-08,Одеська,320.0,13.5,78.0,3.3,67.0,2.8,,,,,,
2020-08,Полтавська,10.0,0.7,2.0,0.1,1.0,0.1,,,,,,
2020-08,Рівненська,6.0,0.5,4.0,0.3,2.0,0.2,,,,,,
2020-08,Сумська,15.0,1.4,2.0,0.2,2.0,0.2,,,,,,
2020-08,Тернопільська,3.0,0.3,0.0,0.0,0.0,0.0,,,,,,
2020-08,Харківська,55.0,2.1,19.0,0.7,1.0,0.0,,,,,,
2020-08,Херсонська,36.0,3.5,12.0,1.2,6.0,0.6,,,,,,
2020-08,Хмельницька,8.0,0.6,3.0,0.2,4.0,0.3,,,,,,
2020-08,Черкаська,17.0,1.4,6.0,0.5,3.0,0.3,,,,,,
2020-08,Чернівецька,4.0,0.4,3.0,0.3,0.0,0.0,,,,,,
2020-08,Чернігівська,32.0,3.2,12.0,1.2,1.0,0.1,,,,,,
2020-08,Київ,126.0,4.3,15.0,0.5,6.0,0.2,,,,,,
2020-09,Україна,1515.0,4.0,382.0,1.0,175.0,0.5,856.0,814.0,42.0,646.0,2.0,11.0
2020-09,Вінницька,25.0,1.6,14.0,0.9,5.0,0.3,,,,,,
2020-09,Волинська,13.0,1.3,8.0,0.8,0.0,0.0,,,,,,
2020-09,Дніпропетровська,325.0,10.2,63.0,2.0,37.0,1.2,,,,,,
2020-09,Донецька,107.0,5.6,61.0,3.2,26.0,1.4,,,,,,
2020-09,Житомирська,27.0,2.2,10.0,0.8,2.0,0.2,,,,,,
2020-09,Закарпатська,5.0,0.4,0.0,0.0,1.0,0.1,,,,,,
2020-09,Запорізька,57.0,3.4,6.0,0.4,7.0,0.4,,,,,,
2020-09,Івано-Франківська,4.0,0.3,1.0,0.1,1.0,0.1,,,,,,
2020-09,Київська,98.0,5.5,17.0,1.0,12.0,0.7,,,,,,
2020-09,Кіровоградська,41.0,4.4,10.0,1.1,4.0,0.4,,,,,,
2020-09,Луганська,13.0,1.9,1.0,0.1,1.0,0.1,,,,,,
2020-09,Львівська,37.0,1.5,12.0,0.5,8.0,0.3,,,,,,
2020-09,Миколаївська,42.0,3.7,12.0,1.1,10.0,0.9,,,,,,
2020-09,Одеська,310.0,13.1,81.0,3.4,16.0,0.7,,,,,,
2020-09,Полтавська,21.0,1.5,3.0,0.2,2.0,0.1,,,,,,
2020-09,Рівненська,18.0,1.6,3.0,0.3,1.0,0.1,,,,,,
2020-09,Сумська,9.0,0.8,7.0,0.7,0.0,0.0,,,,,,
2020-09,Тернопільська,5.0,0.5,1.0,0.1,3.0,0.3,,,,,,
2020-09,Харківська,69.0,2.6,15.0,0.6,9.0,0.3,,,,,,
2020-09,Херсонська,41.0,4.0,3.0,0.3,4.0,0.4,,,,,,
2020-09,Хмельницька,17.0,1.4,6.0,0.5,10.0,0.8,,,,,,
2020-09,Черкаська,31.0,2.6,7.0,0.6,3.0,0.3,,,,,,
2020-09,Чернівецька,6.0,0.7,3.0,0.3,0.0,0.0,,,,,,
2020-09,Чернігівська,37.0,3.7,4.0,0.4,2.0,0.2,,,,,,
2020-09,Київ,157.0,5.4,34.0,1.2,11.0,0.4,,,,,,
2020-10,Україна,1244.0,3.3,268.0,0.7,160.0,0.4,697.0,660.0,37.0,540.0,5.0,2.0
2020-10,Вінницька,11.0,0.7,11.0,0.7,6.0,0.4,,,,,,
2020-10,Волинська,12.0,1.2,4.0,0.4,2.0,0.2,,,,,,
2020-10,Дніпропетровська,239.0,7.5,36.0,1.1,31.0,1.0,,,,,,
2020-10,Донецька,72.0,3.8,23.0,1.2,9.0,0.5,,,,,,
2020-10,Житомирська,13.0,1.1,2.0,0.2,3.0,0.2,,,,,,
2020-10,Закарпатська,8.0,0.6,0.0,0.0,3.0,0.2,,,,,,
2020-10,Запорізька,29.0,1.7,4.0,0.2,3.0,0.2,,,,,,
2020-10,Івано-Франківська,9.0,0.7,2.0,0.1,0.0,0.0,,,,,,
2020-10,Київська,54.0,3.1,10.0,0.6,9.0,0.5,,,,,,
2020-10,Кіровоградська,21.0,2.3,8.0,0.9,4.0,0.4,,,,,,
2020-10,Луганська,8.0,1.2,3.0,0.4,4.0,0.6,,,,,,
2020-10,Львівська,15.0,0.6,2.0,0.1,8.0,0.3,,,,,,
2020-10,Миколаївська,36.0,3.2,9.0,0.8,4.0,0.4,,,,,,
2020-10,Одеська,458.0,19.3,95.0,4.0,43.0,1.8,,,,,,
2020-10,Полтавська,16.0,1.2,4.0,0.3,1.0,0.1,,,,,,
2020-10,Рівненська,4.0,0.3,3.0,0.3,2.0,0.2,,,,,,
2020-10,Сумська,13.0,1.2,5.0,0.5,1.0,0.1,,,,,,
2020-10,Тернопільська,7.0,0.7,3.0,0.3,1.0,0.1,,,,,,
2020-10,Харківська,34.0,1.3,8.0,0.3,7.0,0.3,,,,,,
2020-10,Херсонська,33.0,3.2,10.0,1.0,3.0,0.3,,,,,,
2020-10,Хмельницька,11.0,0.9,9.0,0.7,2.0,0.2,,,,,,
2020-10,Черкаська,10.0,0.8,0.0,0.0,5.0,0.4,,,,,,
2020-10,Чернівецька,3.0,0.3,3.0,0.3,1.0,0.1,,,,,,
2020-10,Чернігівська,25.0,2.5,4.0,0.4,6.0,0.6,,,,,,
2020-10,Київ,103.0,3.5,10.0,0.3,2.0,0.1,,,,,,
2020-11,Україна,1109.0,2.9,317.0,0.8,134.0,0.3,690.0,661.0,29.0,412.0,2.0,5.0
2020-11,Вінницька,15.0,1.0,8.0,0.5,4.0,0.3,,,,,,
2020-11,Волинська,16.0,1.6,5.0,0.5,2.0,0.2,,,,,,
2020-11,Дніпропетровська,249.0,7.8,40.0,1.3,25.0,0.8,,,,,,
2020-11,Донецька,75.0,3.9,29.0,1.5,16.0,0.8,,,,,,
2020-11,Житомирська,25.0,2.1,6.0,0.5,0.0,0.0,,,,,,
2020-11,Закарпатська,5.0,0.4,2.0,0.2,0.0,0.0,,,,,,
2020-11,Запорізька,35.0,2.1,13.0,0.8,10.0,0.6,,,,,,
2020-11,Івано-Франківська,3.0,0.2,1.0,0.1,1.0,0.1,,,,,,
2020-11,Київська,46.0,2.6,23.0,1.3,7.0,0.4,,,,,,
2020-11,Кіровоградська,22.0,2.4,1.0,0.1,6.0,0.6,,,,,,
2020-11,Луганська,9.0,1.3,1.0,0.1,1.0,0.1,,,,,,
2020-11,Львівська,16.0,0.6,6.0,0.2,4.0,0.2,,,,,,
2020-11,Миколаївська,33.0,2.9,9.0,0.8,7.0,0.6,,,,,,
2020-11,Одеська,282.0,11.9,73.0,3.1,15.0,0.6,,,,,,
2020-11,Полтавська,20.0,1.4,3.0,0.2,1.0,0.1,,,,,,
2020-11,Рівненська,12.0,1.0,7.0,0.6,5.0,0.4,,,,,,
2020-11,Сумська,14.0,1.3,5.0,0.5,0.0,0.0,,,,,,
2020-11,Тернопільська,4.0,0.4,2.0,0.2,2.0,0.2,,,,,,
2020-11,Харківська,46.0,1.7,9.0,0.3,5.0,0.2,,,,,,
2020-11,Херсонська,28.0,2.7,6.0,0.6,3.0,0.3,,,,,,
2020-11,Хмельницька,12.0,1.0,9.0,0.7,3.0,0.2,,,,,,
2020-11,Черкаська,24.0,2.0,6.0,0.5,3.0,0.3,,,,,,
2020-11,Чернівецька,4.0,0.4,2.0,0.2,0.0,0.0,,,,,,
2020-11,Чернігівська,22.0,2.2,3.0,0.3,5.0,0.5,,,,,,
2020-11,Київ,92.0,3.2,48.0,1.6,9.0,0.3,,,,,,
2020-12,Україна,1273.0,3.3,281.0,0.7,176.0,0.5,796.0,760.0,36.0,468.0,5.0,4.0
2020-12,Вінницька,22.0,1.4,8.0,0.5,6.0,0.4,,,,,,
2020-12,Волинська,12.0,1.2,4.0,0.4,8.0,0.8,,,,,,
2020-12,Дніпропетровська,258.0,8.1,41.0,1.3,44.0,1.4,,,,,,
2020-12,Донецька,86.0,4.5,28.0,1.5,14.0,0.7,,,,,,
2020-12,Житомирська,22.0,1.8,10.0,0.8,5.0,0.4,,,,,,
2020-12,Закарпатська,9.0,0.7,3.0,0.2,0.0,0.0,,,,,,
2020-12,Запорізька,31.0,1.8,10.0,0.6,10.0,0.6,,,,,,
2020-12,Івано-Франківська,6.0,0.4,1.0,0.1,0.0,0.0,,,,,,
2020-12,Київська,51.0,2.9,9.0,0.5,6.0,0.3,,,,,,
2020-12,Кіровоградська,51.0,5.5,14.0,1.5,3.0,0.3,,,,,,
2020-12,Луганська,13.0,1.9,2.0,0.3,2.0,0.3,,,,,,
2020-12,Львівська,25.0,1.0,10.0,0.4,4.0,0.2,,,,,,
2020-12,Миколаївська,42.0,3.7,15.0,1.3,16.0,1.4,,,,,,
2020-12,Одеська,352.0,14.9,60.0,2.5,16.0,0.7,,,,,,
2020-12,Полтавська,21.0,1.5,2.0,0.1,3.0,0.2,,,,,,
2020-12,Рівненська,8.0,0.7,3.0,0.3,2.0,0.2,,,,,,
2020-12,Сумська,12.0,1.1,6.0,0.6,0.0,0.0,,,,,,
2020-12,Тернопільська,5.0,0.5,0.0,0.0,1.0,0.1,,,,,,
2020-12,Харківська,62.0,2.3,5.0,0.2,6.0,0.2,,,,,,
2020-12,Херсонська,30.0,2.9,7.0,0.7,5.0,0.5,,,,,,
2020-12,Хмельницька,10.0,0.8,8.0,0.6,5.0,0.4,,,,,,
2020-12,Черкаська,19.0,1.6,5.0,0.4,4.0,0.3,,,,,,
2020-12,Чернівецька,4.0,0.4,4.0,0.4,0.0,0.0,,,,,,
2020-12,Чернігівська,44.0,4.4,3.0,0.3,10.0,1.0,,,,,,
2020-12,Київ,78.0,2.7,23.0,0.8,6.0,0.2,,,,,,
2021-01,Україна,1001.0,2.6,313.0,0.8,158.0,0.4,634.0,606.0,28.0,360.0,0.0,7.0
2021-01,Вінницька,13.0,0.8,7.0,0.5,3.0,0.2,,,,,,
2021-01,Волинська,14.0,1.4,8.0,0.8,3.0,0.3,,,,,,
2021-01,Дніпропетровська,266.0,8.3,51.0,1.6,38.0,1.2,,,,,,
2021-01,Донецька,63.0,3.3,56.0,3.0,18.0,1.0,,,,,,
2021-01,Житомирська,18.0,1.5,3.0,0.2,2.0,0.2,,,,,,
2021-01,Закарпатська,5.0,0.4,3.0,0.2,0.0,0.0,,,,,,
2021-01,Запорізька,29.0,1.7,7.0,0.4,6.0,0.4,,,,,,
2021-01,Івано-Франківська,9.0,0.7,0.0,0.0,1.0,0.1,,,,,,
2021-01,Київська,64.0,3.6,20.0,1.1,7.0,0.4,,,,,,
2021-01,Кіровоградська,20.0,2.1,5.0,0.5,7.0,0.7,,,,,,
2021-01,Луганська,7.0,1.0,4.0,0.6,3.0,0.4,,,,,,
2021-01,Львівська,11.0,0.4,11.0,0.4,4.0,0.2,,,,,,
2021-01,Миколаївська,21.0,1.9,13.0,1.2,10.0,0.9,,,,,,
2021-01,Одеська,256.0,10.8,80.0,3.4,22.0,0.9,,,,,,
2021-01,Полтавська,12.0,0.9,2.0,0.1,5.0,0.4,,,,,,
2021-01,Рівненська,11.0,1.0,7.0,0.6,0.0,0.0,,,,,,
2021-01,Сумська,9.0,0.8,5.0,0.5,1.0,0.1,,,,,,
2021-01,Тернопільська,2.0,0.2,1.0,0.1,1.0,0.1,,,,,,
2021-01,Харківська,26.0,1.0,4.0,0.2,0.0,0.0,,,,,,
2021-01,Херсонська,27.0,2.6,3.0,0.3,2.0,0.2,,,,,,
2021-01,Хмельницька,5.0,0.4,2.0,0.2,2.0,0.2,,,,,,
2021-01,Черкаська,11.0,0.9,7.0,0.6,1.0,0.1,,,,,,
2021-01,Чернівецька,4.0,0.4,0.0,0.0,5.0,0.6,,,,,,
2021-01,Чернігівська,23.0,2.3,2.0,0.2,1.0,0.1,,,,,,
2021-01,Київ,75.0,2.6,12.0,0.4,16.0,0.5,,,,,,
2021-02,Україна,1395.0,3.7,389.0,1.0,123.0,0.3,856.0,821.0,35.0,527.0,4.0,8.0
2021-02,Вінницька,17.0,1.1,11.0,0.7,5.0,0.3,,,,,,
2021-02,Волинська,11.0,1.1,1.0,0.1,2.0,0.2,,,,,,
2021-02,Дніпропетровська,350.0,11.0,62.0,1.9,28.0,0.9,,,,,,
2021-02,Донецька,88.0,4.7,46.0,2.4,9.0,0.5,,,,,,
2021-02,Житомирська,15.0,1.2,12.0,1.0,3.0,0.2,,,,,,
2021-02,Закарпатська,5.0,0.4,3.0,0.2,1.0,0.1,,,,,,
2021-02,Запорізька,35.0,2.1,8.0,0.5,6.0,0.4,,,,,,
2021-02,Івано-Франківська,0.0,0.0,0.0,0.0,1.0,0.1,,,,,,
2021-02,Київська,115.0,6.5,24.0,1.4,3.0,0.2,,,,,,
2021-02,Кіровоградська,18.0,1.9,6.0,0.6,4.0,0.4,,,,,,
2021-02,Луганська,11.0,1.6,6.0,0.9,3.0,0.4,,,,,,
2021-02,Львівська,24.0,1.0,20.0,0.8,3.0,0.1,,,,,,
2021-02,Миколаївська,51.0,4.5,21.0,1.9,11.0,1.0,,,,,,
2021-02,Одеська,351.0,14.8,95.0,4.0,19.0,0.8,,,,,,
2021-02,Полтавська,12.0,0.9,3.0,0.2,2.0,0.1,,,,,,
2021-02,Рівненська,10.0,0.9,5.0,0.4,3.0,0.3,,,,,,
2021-02,Сумська,15.0,1.4,12.0,1.1,2.0,0.2,,,,,,
2021-02,Тернопільська,11.0,1.1,3.0,0.3,0.0,0.0,,,,,,
2021-02,Харківська,55.0,2.1,14.0,0.5,6.0,0.2,,,,,,
2021-02,Херсонська,41.0,4.0,11.0,1.1,2.0,0.2,,,,,,
2021-02,Хмельницька,5.0,0.4,2.0,0.2,1.0,0.1,,,,,,
2021-02,Черкаська,21.0,1.8,4.0,0.3,2.0,0.2,,,,,,
2021-02,Чернівецька,7.0,0.8,2.0,0.2,0.0,0.0,,,,,,
2021-02,Чернігівська,40.0,4.0,9.0,0.9,4.0,0.4,,,,,,
2021-02,Київ,87.0,3.0,9.0,0.3,3.0,0.1,,,,,,
2021-03,Україна,1286.0,3.4,419.0,1.1,161.0,0.4,832.0,795.0,37.0,451.0,1.0,2.0
2021-03,Вінницька,16.0,1.0,10.0,0.6,5.0,0.3,,,,,,
2021-03,Волинська,12.0,1.2,7.0,0.7,5.0,0.5,,,,,,
2021-03,Дніпропетровська,301.0,9.4,44.0,1.4,36.0,1.1,,,,,,
2021-03,Донецька,100.0,5.3,68.0,3.6,26.0,1.4,,,,,,
2021-03,Житомирська,30.0,2.5,21.0,1.7,2.0,0.2,,,,,,
2021-03,Закарпатська,6.0,0.5,1.0,0.1,2.0,0.2,,,,,,
2021-03,Запорізька,38.0,2.2,6.0,0.4,6.0,0.4,,,,,,
2021-03,Івано-Франківська,8.0,0.6,1.0,0.1,0.0,0.0,,,,,,
2021-03,Київська,66.0,3.7,28.0,1.6,6.0,0.3,,,,,,
2021-03,Кіровоградська,25.0,2.7,8.0,0.9,3.0,0.3,,,,,,
2021-03,Луганська,6.0,0.9,4.0,0.6,3.0,0.4,,,,,,
2021-03,Львівська,22.0,0.9,12.0,0.5,0.0,0.0,,,,,,
2021-03,Миколаївська,43.0,3.8,14.0,1.2,7.0,0.6,,,,,,
2021-03,Одеська,244.0,10.3,73.0,3.1,17.0,0.7,,,,,,
2021-03,Полтавська,27.0,1.9,6.0,0.4,2.0,0.1,,,,,,
2021-03,Рівненська,13.0,1.1,6.0,0.5,0.0,0.0,,,,,,
2021-03,Сумська,4.0,0.4,4.0,0.4,0.0,0.0,,,,,,
2021-03,Тернопільська,7.0,0.7,3.0,0.3,0.0,0.0,,,,,,
2021-03,Харківська,72.0,2.7,25.0,0.9,18.0,0.7,,,,,,
2021-03,Херсонська,38.0,3.7,12.0,1.2,1.0,0.1,,,,,,
2021-03,Хмельницька,17.0,1.4,8.0,0.6,1.0,0.1,,,,,,
2021-03,Черкаська,30.0,2.5,9.0,0.8,0.0,0.0,,,,,,
2021-03,Чернівецька,3.0,0.3,3.0,0.3,0.0,0.0,,,,,,
2021-03,Чернігівська,35.0,3.5,8.0,0.8,9.0,0.9,,,,,,
2021-03,Київ,123.0,4.2,38.0,1.3,12.0,0.4,,,,,,
2021-04,Україна,1349.0,3.5,332.0,0.9,161.0,0.4,878.0,841.0,37.0,469.0,1.0,1.0
2021-04,Вінницька,16.0,1.0,8.0,0.5,2.0,0.1,,,,,,
2021-04,Волинська,13.0,1.3,8.0,0.8,3.0,0.3,,,,,,
2021-04,Дніпропетровська,323.0,10.1,49.0,1.5,29.0,0.9,,,,,,
2021-04,Донецька,113.0,6.0,46.0,2.4,17.0,0.9,,,,,,
2021-04,Житомирська,26.0,2.1,6.0,0.5,1.0,0.1,,,,,,
2021-04,Закарпатська,7.0,0.6,2.0,0.2,0.0,0.0,,,,,,
2021-04,Запорізька,47.0,2.8,15.0,0.9,9.0,0.5,,,,,,
2021-04,Івано-Франківська,9.0,0.7,1.0,0.1,1.0,0.1,,,,,,
2021-04,Київська,56.0,3.2,15.0,0.8,6.0,0.3,,,,,,
2021-04,Кіровоградська,27.0,2.9,9.0,1.0,4.0,0.4,,,,,,
2021-04,Луганська,16.0,2.4,4.0,0.6,1.0,0.1,,,,,,
2021-04,Львівська,14.0,0.6,9.0,0.4,0.0,0.0,,,,,,
2021-04,Миколаївська,31.0,2.8,16.0,1.4,8.0,0.7,,,,,,
2021-04,Одеська,373.0,15.8,80.0,3.4,56.0,2.4,,,,,,
2021-04,Полтавська,20.0,1.4,3.0,0.2,6.0,0.4,,,,,,
2021-04,Рівненська,13.0,1.1,5.0,0.4,1.0,0.1,,,,,,
2021-04,Сумська,10.0,0.9,8.0,0.7,1.0,0.1,,,,,,
2021-04,Тернопільська,2.0,0.2,0.0,0.0,0.0,0.0,,,,,,
2021-04,Харківська,49.0,1.8,11.0,0.4,1.0,0.0,,,,,,
2021-04,Херсонська,29.0,2.8,5.0,0.5,4.0,0.4,,,,,,
2021-04,Хмельницька,11.0,0.9,4.0,0.3,0.0,0.0,,,,,,
2021-04,Черкаська,21.0,1.8,5.0,0.4,3.0,0.3,,,,,,
2021-04,Чернівецька,8.0,0.9,4.0,0.4,0.0,0.0,,,,,,
2021-04,Чернігівська,21.0,2.1,7.0,0.7,0.0,0.0,,,,,,
2021-04,Київ,94.0,3.2,12.0,0.4,8.0,0.3,,,,,,
2021-05,Україна,1436.0,3.8,388.0,1.0,141.0,0.4,930.0,891.0,39.0,505.0,0.0,0.0
2021-05,Вінницька,12.0,0.8,4.0,0.3,3.0,0.2,,,,,,
2021-05,Волинська,17.0,1.6,3.0,0.3,2.0,0.2,,,,,,
2021-05,Дніпропетровська,279.0,8.8,52.0,1.6,32.0,1.0,,,,,,
2021-05,Донецька,88.0,4.7,35.0,1.9,14.0,0.7,,,,,,
2021-05,Житомирська,20.0,1.6,13.0,1.1,3.0,0.2,,,,,,
2021-05,Закарпатська,7.0,0.6,5.0,0.4,0.0,0.0,,,,,,
2021-05,Запорізька,33.0,1.9,3.0,0.2,11.0,0.6,,,,,,
2021-05,Івано-Франківська,13.0,1.0,2.0,0.1,1.0,0.1,,,,,,
2021-05,Київська,59.0,3.3,36.0,2.0,5.0,0.3,,,,,,
2021-05,Кіровоградська,26.0,2.8,3.0,0.3,6.0,0.6,,,,,,
2021-05,Луганська,5.0,0.7,5.0,0.7,3.0,0.4,,,,,,
2021-05,Львівська,26.0,1.0,16.0,0.6,1.0,0.0,,,,,,
2021-05,Миколаївська,57.0,5.1,13.0,1.2,5.0,0.4,,,,,,
2021-05,Одеська,527.0,22.3,128.0,5.4,16.0,0.7,,,,,,
2021-05,Полтавська,13.0,0.9,4.0,0.3,3.0,0.2,,,,,,
2021-05,Рівненська,10.0,0.9,5.0,0.4,0.0,0.0,,,,,,
2021-05,Сумська,18.0,1.7,7.0,0.7,2.0,0.2,,,,,,
2021-05,Тернопільська,5.0,0.5,2.0,0.2,1.0,0.1,,,,,,
2021-05,Харківська,39.0,1.5,9.0,0.3,6.0,0.2,,,,,,
2021-05,Херсонська,31.0,3.0,7.0,0.7,1.0,0.1,,,,,,
2021-05,Хмельницька,8.0,0.6,5.0,0.4,0.0,0.0,,,,,,
2021-05,Черкаська,22.0,1.8,7.0,0.6,3.0,0.3,,,,,,
2021-05,Чернівецька,3.0,0.3,4.0,0.4,5.0,0.6,,,,,,
2021-05,Чернігівська,25.0,2.5,5.0,0.5,5.0,0.5,,,,,,
2021-05,Київ,93.0,3.2,15.0,0.5,13.0,0.4,,,,,,
2021-06,Україна,1328.0,3.5,352.0,0.9,130.0,0.3,843.0,796.0,47.0,480.0,1.0,4.0
2021-06,Вінницька,17.0,1.1,16.0,1.0,2.0,0.1,,,,,,
2021-06,Волинська,8.0,0.8,9.0,0.9,2.0,0.2,,,,,,
2021-06,Дніпропетровська,315.0,10.0,43.0,1.4,27.0,0.9,,,,,,
2021-06,Донецька,93.0,4.9,29.0,1.5,12.0,0.6,,,,,,
2021-06,Житомирська,27.0,2.2,19.0,1.6,8.0,0.7,,,,,,
2021-06,Закарпатська,8.0,0.6,3.0,0.2,0.0,0.0,,,,,,
2021-06,Запорізька,55.0,3.3,8.0,0.5,6.0,0.4,,,,,,
2021-06,Івано-Франківська,5.0,0.4,1.0,0.1,2.0,0.1,,,,,,
2021-06,Київська,60.0,3.4,19.0,1.1,8.0,0.4,,,,,,
2021-06,Кіровоградська,20.0,2.2,8.0,0.9,3.0,0.3,,,,,,
2021-06,Луганська,18.0,2.7,4.0,0.6,2.0,0.3,,,,,,
2021-06,Львівська,31.0,1.2,15.0,0.6,0.0,0.0,,,,,,
2021-06,Миколаївська,41.0,3.7,17.0,1.5,9.0,0.8,,,,,,
2021-06,Одеська,285.0,12.1,84.0,3.6,13.0,0.5,,,,,,
2021-06,Полтавська,29.0,2.1,8.0,0.6,7.0,0.5,,,,,,
2021-06,Рівненська,17.0,1.5,9.0,0.8,2.0,0.2,,,,,,
2021-06,Сумська,8.0,0.8,1.0,0.1,2.0,0.2,,,,,,
2021-06,Тернопільська,7.0,0.7,3.0,0.3,0.0,0.0,,,,,,
2021-06,Харківська,63.0,2.4,11.0,0.4,8.0,0.3,,,,,,
2021-06,Херсонська,46.0,4.5,9.0,0.9,2.0,0.2,,,,,,
2021-06,Хмельницька,6.0,0.5,7.0,0.6,4.0,0.3,,,,,,
2021-06,Черкаська,22.0,1.9,8.0,0.7,0.0,0.0,,,,,,
2021-06,Чернівецька,7.0,0.8,2.0,0.2,0.0,0.0,,,,,,
2021-06,Чернігівська,23.0,2.4,5.0,0.5,4.0,0.4,,,,,,
2021-06,Київ,117.0,4.0,14.0,0.5,7.0,0.2,,,,,,
2021-07,Україна,1426.0,3.8,415.0,1.1,254.0,0.7,891.0,845.0,46.0,525.0,2.0,8.0
2021-07,Вінницька,16.0,1.0,15.0,1.0,1.0,0.1,,,,,,
2021-07,Волинська,9.0,0.9,6.0,0.6,3.0,0.3,,,,,,
2021-07,Дніпропетровська,292.0,9.3,52.0,1.6,28.0,0.9,,,,,,
2021-07,Донецька,100.0,5.3,42.0,2.2,5.0,0.3,,,,,,
2021-07,Житомирська,18.0,1.5,8.0,0.7,1.0,0.1,,,,,,
2021-07,Закарпатська,6.0,0.5,3.0,0.2,0.0,0.0,,,,,,
2021-07,Запорізька,43.0,2.6,13.0,0.8,10.0,0.6,,,,,,
2021-07,Івано-Франківська,16.0,1.2,6.0,0.4,0.0,0.0,,,,,,
2021-07,Київська,95.0,5.3,33.0,1.9,14.0,0.8,,,,,,
2021-07,Кіровоградська,27.0,2.9,7.0,0.8,1.0,0.1,,,,,,
2021-07,Луганська,24.0,3.5,5.0,0.7,2.0,0.3,,,,,,
2021-07,Львівська,61.0,2.5,41.0,1.6,8.0,0.3,,,,,,
2021-07,Миколаївська,34.0,3.1,11.0,1.0,11.0,1.0,,,,,,
2021-07,Одеська,344.0,14.6,87.0,3.7,146.0,6.2,,,,,,
2021-07,Полтавська,18.0,1.3,6.0,0.4,3.0,0.2,,,,,,
